tx_no,web_slp_addr,web_tx_link,web_bch,web_bch_addr,chain_out_bch_addr,chain_in_bch_addr,chain_actually_pay,chain_actually_get,chain_gas,chain_tx_ago,chain_tx_datetime,verified_nft_amount,finish_num
9eb4ed72617d5e5983faecb7517f1c5dbcfc854ef570bc12d9bcdbdbd2784d13,simpleledger:qpvfnjhqndmd9j79tpzztxv86dd9nzymfylk5vwcan,https://explorer.bitcoin.com/bch/tx/9eb4ed72617d5e5983faecb7517f1c5dbcfc854ef570bc12d9bcdbdbd2784d13,0.00005,bitcoincash:qzgne5pf6c93dd7evlh8yzk4cgvjv8q625n89t5yvm,bitcoincash:qzgne5pf6c93dd7evlh8yzk4cgvjv8q625n89t5yvm,bitcoincash:qzhppf89yx7d3fsaswceptz88xgf6p2j6v7ylllmxx,1e-05,7.8e-06,2.2e-06,3,2021-09-08T14:45:02,1,1
